#ReaxFF data file

877  atoms
5  atom types

0  10.990  xlo xhi
0  60.445  ylo yhi
0  60.445  zlo zhi

Masses

1 12.0107 # C
2 1.00794 # H
3 14.0067 # N
4 15.9994 # O
5 28.0855 # Si

Atoms

   63      5       0     0.102607   2.793313  57.227679
   64      5       0     2.990181    2.44075  54.965646
   65      5       0     3.066353   60.266124 57.635105
   66      5       0      4.44748   1.384539  58.831497
   67      5       0     1.563544   1.121651   56.3041
   68      5       0     1.611185   4.122217  58.600208
   69      5       0     4.431178   4.288137  55.566435
   70      5       0     0.270668   5.483992  60.083426
   71      5       0     5.545914   7.818096   2.537157
   72      5       0     2.997883    8.17612  60.202568
   73      5       0     2.962231   5.361507   2.798784
   74      5       0     1.703252   6.689878   1.163393
   75      5       0     4.368405   9.486322   1.253974
   76      5       0     0.323103   8.323342  57.345539
   77      5       0     3.097845   5.489755  57.229344
   78      5       0     4.406492   6.902034  58.701837
   79      5       0      1.52481   6.787869  55.922521
   80      5       0      1.64535   9.644491  58.860681
   81      5       0      4.16197   9.515362  56.076636
   82      5       0     0.265596   10.934146 60.360338
   83      5       0     5.472848   13.286608  2.832365
   84      5       0     3.014496   13.695935 60.508493
   85      5       0     2.725068   10.521031  2.672644
   86      5       0     1.629259   12.25382   1.412364
   87      5       0     4.397378   15.016915  1.541779
   88      5       0     0.296158   13.801089 57.647055
   89      5       0     3.050639   11.082152 57.525202
   90      5       0     4.393199   12.393985 59.020699
   91      5       0     1.389449   12.215068 56.203637
   92      5       0     1.651277   15.123266 59.126787
   93      5       0      4.12801   14.927295 56.327571
   94      5       0     0.279685   16.441248 60.609582
   95      5       0     5.503012   18.866417  3.009673
   96      5       0     3.040576   19.200862 60.686808
   97      5       0     2.743142   16.076694   2.9401
   98      5       0     1.661948   17.785622  1.624573
   99      5       0     4.422015   20.56555   1.682083
  100      5       0     0.304628   19.242049  57.82609
  101      5       0     3.047182   16.530134 57.754558
  102      5       0     4.405753   17.859211  59.22203
  103      5       0     1.389563   17.633262 56.411776
  104      5       0     1.659523   20.583537 59.279267
  105      5       0     4.167525   20.360328 56.468637
  106      5       0     0.298166   21.956814  0.271443
  107      5       0     5.507878   24.469339  3.025273
  108      5       0     3.039433   24.713234  0.253789
  109      5       0     2.762695   21.664275  3.045415
  110      5       0     1.677349   23.342462  1.691649
  111      5       0      4.43364   26.119714  1.632189
  112      5       0     0.251517   24.635125 57.834952
  113      5       0     3.033523   21.952229 57.860782
  114      5       0     4.390972   23.30346  59.294416
  115      5       0     1.511797   23.142332 56.435169
  116      5       0      1.62888   26.006151 59.234664
  117      5       0     4.424837   26.002515 56.361493
  118      5       0     0.283967   27.45974   0.155223
  119      5       0     5.564598   30.059379  2.855759
  120      5       0     3.013408   30.189689  0.029533
  121      5       0     2.766989   27.259199  2.944087
  122      5       0     1.676844   28.86965   1.523339
  123      5       0     4.395867   31.584582  1.408466
  124      5       0     5.688478   30.045647 57.623371
  125      5       0     2.970705   27.322468 57.748165
  126      5       0     4.355014   28.72313  59.120041
  127      5       0     1.807262   28.851226 56.296699
  128      5       0     1.589869   31.453321 58.993459
  129      5       0     4.603151   31.668638 56.210289
  130      5       0     0.248686   32.89756  60.373726
  131      5       0     0.363314   35.751928  2.753475
  132      5       0     2.974246   35.60311  60.342475
  133      5       0      2.95128   32.901091  2.806058
  134      5       0     1.614993   34.262712  1.34251
  135      5       0     4.322473   36.945311  1.347336
  136      5       0      5.68541   35.579675 57.501227
  137      5       0      2.93831   32.806587 57.529789
  138      5       0     4.324916   34.200816 58.928855
  139      5       0      1.85969   34.471984 56.156508
  140      5       0      1.56385   36.955614 58.934426
  141      5       0     4.600197   37.272002 56.168183
  142      5       0     5.700421   38.319378 60.385144
  143      5       0     0.460949   41.284387  2.812419
  144      5       0     2.935702   41.055961  0.018175
  145      5       0      3.19465   38.535813  2.749469
  146      5       0     1.548299   39.659741  1.408953
  147      5       0     4.288694   42.399672   1.4844
  148      5       0     5.674327   41.116049 57.608714
  149      5       0     2.934688   38.355467 57.537473
  150      5       0     4.302624   39.709656 58.998065
  151      5       0     1.844556   40.057507  56.22243
  152      5       0      1.55009   42.459075 59.074274
  153      5       0     4.587534   42.824533  56.30363
  154      5       0     5.674165   43.800445  0.093214
  155      5       0     0.446977   46.780546  2.961768
  156      5       0     2.920121   46.557721  0.181378
  157      5       0     3.204476   44.02974   2.888134
  158      5       0     1.531882   45.145141  1.561122
  159      5       0     4.269559   47.921305  1.640421
  160      5       0     5.664947   46.610112 57.764328
  161      5       0     2.920485   43.873613 57.691905
  162      5       0      4.29018   45.214234 59.160025
  163      5       0     1.836648   45.571972 56.371131
  164      5       0     1.538141   47.951869 59.226909
  165      5       0      4.57878   48.321802 56.470308
  166      5       0     5.659205   49.302893  0.227508
  167      5       0     0.402033   52.337389  3.011592
  168      5       0     2.930027   52.090312  0.328651
  169      5       0     3.166661   49.556438  3.039834
  170      5       0     1.509577   50.662444  1.677202
  171      5       0     4.227555   53.541095  1.781997
  172      5       0     5.680674   52.110211 57.881765
  173      5       0     2.914973   49.368354  57.85715
  174      5       0     4.291713   50.736279  59.29657
  175      5       0      1.82851   51.029394 56.502527
  176      5       0     1.502493   53.454094 59.398901
  177      5       0     4.477213   53.748301 56.614944
  178      5       0     5.663526   54.891628  0.342865
  179      5       0     0.446872   57.965429  2.856576
  180      5       0     3.071387   57.706478  0.115904
  181      5       0     2.994474   55.170701  3.096881
  182      5       0     4.608807   56.518495  4.229734
  183      5       0      1.65266   56.376495  1.532467
  184      5       0     1.888832   59.36475   4.232674
  185      5       0     4.450659   59.219974  1.417302
  186      5       0     0.449387   58.103826  8.51784
  187      5       0     3.338231   58.013928  5.653805
  188      5       0     4.257851   56.689029  9.538698
  189      5       0     1.573452   56.870793  6.798707
  190      5       0     1.806589   59.504567  9.909599
  191      5       0     4.605335   59.489695  7.072426
  192      5       0     0.379684   58.008051 14.015101
  193      5       0     3.172632   58.029377 11.236481
  194      5       0      4.20842   56.53338  14.947352
  195      5       0     1.456124   56.714877 12.293747
  196      5       0     1.720675   59.366161 15.479849
  197      5       0     4.511395   59.443626 12.660154
  198      5       0     0.308965   57.498937 19.420575
  199      5       0     3.087236   57.779564 16.678049
  200      5       0     4.131799   56.078749 20.263562
  201      5       0     1.407218   56.332655 17.621427
  202      5       0      1.66135   58.748639 20.959101
  203      5       0     4.459691   59.068462 18.166354
  204      5       0     0.208191   56.653302 24.805559
  205      5       0     3.050772   57.144773 22.122333
  206      5       0     4.162228   55.130281 25.914499
  207      5       0     1.398485   55.605101  22.9833
  208      5       0     1.666263   57.825066 26.302386
  209      5       0     4.464678   58.34755  23.645388
  210      5       0     0.564219   56.571599 30.559354
  211      5       0     3.147883   56.45221  27.671226
  212      5       0      4.38143   55.53384  31.876002
  213      5       0     1.610032   55.078954 28.958341
  214      5       0     1.887393   58.262174  31.70916
  215      5       0     4.644717   57.839815 28.999153
  216      5       0      0.50632   57.897683 35.895424
  217      5       0     3.305651   57.16698  33.309175
  218      5       0     4.433208   56.72855  37.314751
  219      5       0     1.593871   56.143207 34.649048
  220      5       0     1.790965   59.609935 36.971628
  221      5       0     4.521015   58.965364 34.361149
  222      5       0     5.850625   58.700415 40.944941
  223      5       0     3.205444   58.425061 38.473219
  224      5       0      4.73722   57.243717 42.475739
  225      5       0     1.846555   57.126201 39.938361
  226      5       0     1.778463   60.061817 42.304028
  227      5       0     4.517137   60.095255 39.554687
  228      5       0     5.809416   58.256674 46.327654
  229      5       0     3.074481   58.526943 43.606439
  230      5       0     4.731341   56.690428 47.812862
  231      5       0     2.006083   57.028912 45.144846
  232      5       0     1.731169   59.514438 47.820371
  233      5       0      4.50137   59.823077  45.04964
  234      5       0     5.758554   57.543456 51.877173
  235      5       0     3.042496   57.894171 49.037913
  236      5       0     4.622949   56.050048 53.440975
  237      5       0     1.946238   56.378069 50.571322
  238      5       0     1.710187   58.807927  53.36617
  239      5       0     4.454684   59.119275 50.563658
  240      5       0     5.788976   57.447352 57.640799
  241      5       0     3.128562   57.424407 54.776944
  242      5       0     2.914021   54.827393 58.039939
  243      5       0     4.424812   56.235867 59.238146
  244      5       0     1.842001   56.100845  56.3281
  245      5       0     1.660926   58.921196 59.033637
  246      5       0     4.405097   58.831673 56.233254
  247      4       0     2.758521    4.84294   49.42967
  248      4       0     2.777459   5.382629   43.65416
  249      4       0     3.182105   5.373971  37.609388
  250      4       0     4.333911    3.2314   33.040018
  251      4       0     3.802244    2.82281  24.175428
  252      4       0     3.419419   4.705671  17.592318
  253      4       0     3.305846    4.97531  11.549877
  254      4       0     3.315048   4.702154   6.04868
  255      2       0     1.788739   3.022699   4.298082
  256      2       0     3.363418   5.443804   5.239747
  257      2       0     1.301624   4.235886   2.835126
  258      2       0     4.343282   6.670552   2.827105
  259      2       0     5.869551   8.167732   4.083001
  260      4       0     6.113962   4.975737   8.596728
  261      4       0     5.999341   4.845199  14.508491
  262      4       0     5.966272   4.305983  20.554251
  263      4       0     5.007054    3.62799  26.453662
  264      4       0     0.971693   4.704272  34.653657
  265      4       0     0.003785   5.506146  40.433548
  266      4       0     -0.140935  5.106541  46.476261
  267      4       0     -0.000903  4.430189  52.517386
  268      2       0     4.291546   50.679285  3.190929
  269      2       0     2.778613   49.07478   4.527977
  270      2       0      0.07413   46.319761  4.459849
  271      2       0     1.589453   47.884257  3.083684
  272      2       0     4.337777   45.142091  3.017625
  273      2       0     2.828189   43.561078  4.382584
  274      2       0      0.08383   40.813084  4.306195
  275      2       0     1.589224   42.399499  2.946225
  276      2       0     4.297941   39.662613  2.962659
  277      2       0     2.768147   38.007289  4.209472
  278      2       0     -0.308158  34.999989  4.004326
  279      2       0     1.377411   36.847305  3.320922
  280      2       0     3.774244   33.818924  3.833393
  281      2       0     2.019399   31.907699  3.64897
  282      2       0     4.487948   28.952998  3.260719
  283      2       0     6.118083   30.724094  4.212145
  284      2       0     3.171141   27.763862  4.419964
  285      2       0     1.641818   26.143364  3.117646
  286      2       0     4.362622   23.367381  3.166494
  287      2       0     5.915564   24.934404  4.513238
  288      2       0     3.174371   22.093869  4.543022
  289      2       0      1.62109   20.556258  3.165343
  290      2       0     4.358544   17.761037  3.121847
  291      2       0     5.924313   19.275273  4.510082
  292      2       0      3.15772   16.47118   4.446544
  293      2       0     1.603579   14.963902  3.037434
  294      2       0     4.330761   12.172195  2.918492
  295      2       0     5.894057   13.654519  4.343522
  296      2       0     3.081866   10.80943   4.217747
  297      2       0     1.587856   9.392717   2.664325
  298      2       0     0.135802   51.972594  4.558216
  299      2       0      1.60224   53.365126  2.958716
  300      2       0     1.560597   55.261117  6.869316
  301      2       0     0.493765   57.297767  5.726665
  302      2       0     2.149143   54.685804  4.378444
  303      2       0     3.128578   56.546024  8.40449
  304      2       0     4.667111   55.190014  9.965147
  305      2       0     1.730354   55.15537  12.589288
  306      2       0     0.315051   56.778939 11.188404
  307      2       0     3.125222   56.428594 13.785108
  308      2       0     4.634998   55.026878 15.322224
  309      2       0     1.807285   54.794113 17.880849
  310      2       0     5.775717   56.600396 16.529118
  311      2       0     3.075344   56.252277 19.093446
  312      2       0     4.475776   54.507517  20.34952
  313      2       0     1.916509   54.098213 23.221449
  314      2       0     5.762369   55.396021 21.826112
  315      2       0     2.992025   54.828096 24.860624
  316      2       0     4.825065   53.726031 26.349486
  317      2       0     3.208177   55.228142 30.825192
  318      2       0      4.77623   54.133009 32.570635
  319      2       0     3.409162   56.025488  36.31511
  320      2       0     4.975761   55.603263 38.322726
  321      2       0     4.382732   55.78827  41.892908
  322      2       0     0.321418   56.998773 43.631301
  323      2       0     4.385211   55.249339 47.183219
  324      2       0     0.373851   56.482254 48.906305
  325      2       0     3.962319   54.712113 52.835566
  326      2       0     5.811278   55.572622 54.376952
  327      2       0     2.210433   53.689516 29.514232
  328      2       0     5.895441   54.798863  27.9026
  329      2       0     1.915238   54.817423 35.506092
  330      2       0     5.926765   55.758189 33.610441
  331      2       0     2.634321   56.447687 41.148564
  332      2       0     1.119417   55.966956 39.106754
  333      2       0     3.133384   56.885085 46.254995
  334      2       0     1.678762   55.545827 44.609719
  335      2       0     3.127994   56.206345 51.621021
  336      2       0     1.609981   54.913394 49.989226
  337      2       0     4.117554   53.509295 55.065913
  338      2       0      5.40852   55.012586 56.645194
  339      2       0      4.19803   47.968369 54.945626
  340      2       0      0.20737   49.440614 56.412221
  341      2       0      4.1929    42.453067 54.786486
  342      2       0     0.223178   43.943652 56.232019
  343      2       0     4.190199   36.870384  54.66282
  344      2       0      0.24259   38.384781 56.065745
  345      2       0     4.184583   31.173006 54.735399
  346      2       0     0.237976   32.780438 56.030276
  347      2       0     1.406471   50.626519 55.002165
  348      2       0      2.96595   52.135499 56.376447
  349      2       0     1.446303   45.185498 54.857084
  350      2       0      2.96228   46.696614 56.289883
  351      2       0     1.437215   39.669058  54.71295
  352      2       0     2.974048   41.178385 56.130698
  353      2       0     1.449465   34.03123  54.661868
  354      2       0     2.996724   35.584005 56.025457
  355      2       0     1.255988   28.193502 54.935402
  356      2       0     2.887148   29.95805  55.898139
  357      2       0     3.070641   19.230225 56.248512
  358      2       0     4.609341   20.888146 55.012941
  359      2       0     3.605526   25.093842 55.322531
  360      2       0     5.369124   26.994319 55.530377
  361      2       0     5.999855   22.050777 55.846955
  362      2       0     2.201751   23.902205 55.199141
  363      2       0     5.765708   16.512698 56.269435
  364      2       0     1.769104   18.117872 54.923219
  365      2       0     3.002014   13.813375 56.197093
  366      2       0     4.494856   15.413393 54.836509
  367      2       0     5.757839   11.102713 56.041575
  368      2       0     1.761991   12.731517 54.724244
  369      2       0     3.020232   8.417268  55.998031
  370      2       0     4.465925   10.005188 54.572396
  371      2       0     0.398393   5.691485  55.555696
  372      2       0     1.986847   7.342154  54.481275
  373      2       0     5.027052   4.700844  53.555274
  374      2       0     1.848043   2.766344  53.735158
  375      2       0     1.444191   54.897314 55.353286
  376      2       0     5.444408   55.336149  4.926887
  377      5       0     5.810757   0.018896  -0.138613
  378      5       0     5.804068   2.973465   2.367051
  379      5       0     8.451883   2.767773  -0.363918
  380      5       0      8.69146    0.32679   2.770534
  381      5       0     10.125898  1.781101   4.127658
  382      5       0     7.228492    1.44019   1.199359
  383      5       0     9.748111   4.223187   1.027909
  384      5       0     5.980723   60.821277  5.591199
  385      5       0     11.477988  3.344029   8.43198
  386      5       0     8.473028   3.132792   5.358725
  387      5       0     8.658832   60.873115  8.455207
  388      5       0     10.006393  1.910063   9.828874
  389      5       0     7.319118   1.810691   7.017623
  390      5       0     5.853943   60.907081 11.263826
  391      5       0     11.36101   3.222149  14.282623
  392      5       0     8.677141   3.342658   11.3573
  393      5       0     8.571513   60.81247  14.070742
  394      5       0     9.875101   1.745397   15.60524
  395      5       0     7.216874   1.856937  12.706294
  396      5       0     5.783666   60.63752  16.885598
  397      5       0     11.646625  2.334647  20.664467
  398      5       0     8.563534   3.108435   17.23706
  399      5       0     8.547167   60.45539  19.743258
  400      5       0     9.610438   1.246177  21.590568
  401      5       0     7.099579   1.506067  18.454069
  402      5       0     5.835521   60.024248 22.540318
  403      5       0     10.460362  2.086566  25.334302
  404      5       0     8.641538   2.701763  23.552119
  405      5       0      8.32793   59.578402 25.063215
  406      5       0     9.562526   0.279262  26.771563
  407      5       0     6.897413   0.994533  24.238824
  408      5       0     5.838918   59.406662 27.619285
  409      5       0     6.765471    2.03664   29.85428
  410      5       0     11.364768  4.569272  27.515507
  411      5       0     8.843998   59.465717 30.165287
  412      5       0     10.381805  0.731159  30.991584
  413      5       0     7.734889   0.251533   28.44678
  414      5       0     11.478742  59.935067 32.719901
  415      5       0     5.570982   3.172338  34.281175
  416      5       0     8.861435   2.248771  32.207462
  417      5       0      8.66492   0.258292   35.39646
  418      5       0     10.088894  2.016692  36.311747
  419      5       0     7.223052   1.286092  33.763427
  420      5       0     11.417815  0.873182  38.026818
  421      5       0     5.853643   3.906591  40.741367
  422      5       0     8.687304   3.613506  37.649489
  423      5       0     8.651206   1.063505   40.95077
  424      5       0     10.119631  2.459143  42.340647
  425      5       0     7.326228   2.401502  39.379324
  426      5       0     11.395372  0.938051  43.784014
  427      5       0     5.787809   3.526323  46.648681
  428      5       0     8.576127   3.804372  43.735331
  429      5       0     8.629803   0.641507  46.585879
  430      5       0     10.068118  1.900549  48.088941
  431      5       0     7.364587   2.239516  45.255771
  432      5       0     11.336414  0.289918  49.389269
  433      5       0     5.913902   2.755407  52.543257
  434      5       0     8.534549   3.219582  49.483967
  435      5       0     8.556499   -0.073303 52.071918
  436      5       0     9.946232   1.121757   53.61168
  437      5       0     7.264475    1.60124  50.855417
  438      5       0     11.358559  -0.329759 54.862542
  439      5       0     5.596981   2.796051   57.22733
  440      5       0     8.486389   2.442579  54.963754
  441      5       0      8.55795   60.268209 57.632291
  442      5       0     9.940387   1.383708  58.831876
  443      5       0     7.058112   1.126561  56.302406
  444      5       0     7.107208   4.122655  58.600172
  445      5       0     9.929134   4.287513  55.566523
  446      5       0      5.76563   5.484087  60.082842
  447      5       0     11.040804  7.817576   2.536401
  448      5       0     8.493164    8.17676  60.202423
  449      5       0     8.455206   5.360841   2.797147
  450      5       0      7.19735   6.691034   1.162526
  451      5       0     9.863988   9.486855   1.253913
  452      5       0     5.818391   8.322561  57.345442
  453      5       0      8.59529   5.488659  57.229577
  454      5       0     9.902094   6.902309  58.702135
  455      5       0     7.020418   6.785437  55.923704
  456      5       0     7.140008   9.644434  58.860499
  457      5       0     9.655955   9.515284  56.076454
  458      5       0     5.760282   10.933758 60.360694
  459      5       0     10.968161  13.286634  2.832751
  460      5       0     8.509721   13.695846 60.508161
  461      5       0     8.220164   10.521022  2.672278
  462      5       0     7.124295   12.25396   1.412238
  463      5       0     9.892201   15.016696  1.541988
  464      5       0     5.790695   13.801372 57.647948
  465      5       0     8.545232   11.082116 57.525183
  466      5       0     9.888446   12.394135 59.020064
  467      5       0     6.883906   12.215503 56.204387
  468      5       0     7.146274   15.123567 59.127045
  469      5       0     9.623305   14.927209  56.32713
  470      5       0     5.774866   16.441726  60.60973
  471      5       0     10.998157  18.866233  3.009584
  472      5       0     8.535523   19.200784 60.686751
  473      5       0      8.23789   16.076701  2.940326
  474      5       0     7.156991   17.785839  1.624847
  475      5       0      9.91704   20.565388  1.68199
  476      5       0     5.799623   19.242042 57.825913
  477      5       0     8.542215   16.529857 57.754308
  478      5       0     9.900699   17.859019 59.221985
  479      5       0     6.884537   17.633111 56.411524
  480      5       0     7.154545   20.583515 59.279166
  481      5       0      9.66253   20.360353 56.468653
  482      5       0     5.793226   21.956783  0.271442
  483      5       0     11.002945  24.469186  3.025339
  484      5       0     8.534423   24.713185  0.253736
  485      5       0     8.257703   21.664115  3.045331
  486      5       0      7.17235   23.342526  1.691657
  487      5       0     9.928975   26.11951   1.632012
  488      5       0     5.746441   24.634969  57.83484
  489      5       0     8.528561   21.952318 57.860682
  490      5       0     9.886025   23.303524  59.29438
  491      5       0     7.006865   23.14238  56.435046
  492      5       0     7.123825   26.005994 59.234596
  493      5       0     9.919848   26.002581 56.361448
  494      5       0     5.778755   27.459413  0.155043
  495      5       0     11.059112  30.059767  2.856157
  496      5       0     8.508245   30.189547  0.02931
  497      5       0     8.262278   27.258859  2.943946
  498      5       0     7.171965   28.86903   1.523133
  499      5       0      9.89011   31.584526  1.408581
  500      5       0     11.183579  30.045605 57.623317
  501      5       0     8.465588   27.322394 57.748077
  502      5       0      9.85006   28.723098 59.119899
  503      5       0     7.302115   28.851294  56.29675
  504      5       0     7.084869   31.453343 58.993369
  505      5       0     10.098316  31.668558 56.210222
  506      5       0      5.74386   32.897772 60.373492
  507      5       0     5.858196   35.752315  2.753237
  508      5       0      8.46937   35.60334  60.342275
  509      5       0     8.445702   32.901459  2.806306
  510      5       0     7.109978   34.263243  1.342316
  511      5       0     9.817855   36.945234  1.347324
  512      5       0     11.180404  35.579709 57.501395
  513      5       0     8.433499   32.806491 57.529786
  514      5       0     9.819922   34.200734 58.928911
  515      5       0     7.354878   34.471811 56.156509
  516      5       0     7.058671   36.955611 58.934242
  517      5       0     10.095143  37.272028 56.168299
  518      5       0     11.195559  38.319641  60.38521
  519      5       0      5.95638   41.283436  2.812037
  520      5       0     8.430572   41.055624  0.018822
  521      5       0     8.689967   38.535207  2.749938
  522      5       0      7.04369   39.658601  1.40909
  523      5       0     9.783322   42.400482  1.484384
  524      5       0     11.169513  41.115857 57.608624
  525      5       0     8.429548   38.355564 57.537403
  526      5       0     9.797456   39.70963  58.998091
  527      5       0     7.339413   40.057835 56.222515
  528      5       0     7.045025   42.458536 59.074965
  529      5       0     10.082836  42.824623  56.3038
  530      5       0     11.16938   43.800801  0.093076
  531      5       0     5.941128   46.785573  2.956728
  532      5       0     8.416251   46.560902  0.181065
  533      5       0     8.697534   44.03069   2.886872
  534      5       0     7.026177   45.14733   1.559064
  535      5       0     9.766149   47.917924  1.647384
  536      5       0     11.159297  46.612263 57.762058
  537      5       0     8.416547   43.872645  57.6936
  538      5       0     9.786222   45.215803 59.159904
  539      5       0     7.331425   45.569995 56.373054
  540      5       0     7.033898   47.95462  59.224486
  541      5       0     10.069394  48.321787 56.466428
  542      5       0     11.152493  49.29706   0.230882
  543      5       0     5.896562    52.3188   3.039499
  544      5       0     8.410291   52.090073  0.324478
  545      5       0     8.669137   49.560343  3.043511
  546      5       0     7.003619   50.661067  1.684125
  547      5       0     9.701805   53.546357  1.774022
  548      5       0     11.177061  52.089553  57.90554
  549      5       0     8.404437   49.374173 57.849154
  550      5       0     9.776009   50.724907 59.307333
  551      5       0     7.326806   51.040194 56.487472
  552      5       0     6.997151   53.460789 59.387621
  553      5       0     9.997129   53.743025 56.645578
  554      5       0     11.154677  54.890288  0.345545
  555      5       0     5.939684   57.968888  2.85521
  556      5       0     8.569302   57.714611  0.114954
  557      5       0     8.484185   55.184331  3.091675
  558      5       0     10.102223  56.519392  4.233267
  559      5       0     7.146088   56.387114  1.525119
  560      5       0     7.382936   59.365719  4.232354
  561      5       0     9.948926   59.222031  1.420723
  562      5       0     5.942232   58.097693  8.526249
  563      5       0     8.827081   58.012527  5.655592
  564      5       0     9.765718   56.690876  9.540052
  565      5       0     7.067666   56.867153  6.806358
  566      5       0     7.296652   59.504393  9.913935
  567      5       0     10.093973  59.493123  7.069853
  568      5       0     5.884588   57.967942 13.982623
  569      5       0      8.67114   58.031719 11.232308
  570      5       0      9.66559   56.611127 14.980655
  571      5       0     6.980762   56.67264  12.275043
  572      5       0      7.22457   59.337272 15.434936
  573      5       0     10.004694  59.453266 12.653953
  574      5       0     5.834751   57.576376 19.465473
  575      5       0     8.603993   57.858536 16.742313
  576      5       0     9.623909   55.982075 20.265876
  577      5       0     6.894944   56.427997 17.641443
  578      5       0     7.234012   58.812041 20.979931
  579      5       0     9.961052   59.144221 18.261038
  580      5       0     5.725543   56.62677  24.823608
  581      5       0     8.494705   57.074904 22.087692
  582      5       0     9.638783   55.174196 25.926997
  583      5       0     6.852249   55.54343  22.981611
  584      5       0      7.14418   57.897658 26.279173
  585      5       0     9.826304   58.307831 23.645673
  586      5       0     6.068071   56.63404  30.525602
  587      5       0     8.627045   56.529299 27.663208
  588      5       0     9.858712   55.477484 31.902936
  589      5       0     7.092679   55.130952 28.924886
  590      5       0     7.403485   58.288318 31.707629
  591      5       0     10.150889  57.820695 29.053693
  592      5       0     5.991522   57.885948 35.924307
  593      5       0     8.785198   57.140681 33.300951
  594      5       0     9.926356   56.745628  37.2842
  595      5       0     7.068355   56.143412 34.654406
  596      5       0     7.266429   59.603216 37.001653
  597      5       0     9.999633   58.947956 34.334112
  598      5       0     11.353677  58.681345 40.965872
  599      5       0     8.699535   58.416167  38.48916
  600      5       0     10.234056  57.21979  42.488098
  601      5       0     7.341083   57.122938  39.9606
  602      5       0     7.272751   60.04744  42.311103
  603      5       0     10.024391  60.076215 39.572143
  604      5       0     11.304455  58.264342 46.319553
  605      5       0     8.566646   58.509038 43.608951
  606      5       0     10.227746  56.697591 47.806107
  607      5       0     7.490694   57.014908 45.146149
  608      5       0      7.22807   59.524308 47.812008
  609      5       0     9.992507   59.826738 45.037071
  610      5       0     11.257106  57.537304 51.877929
  611      5       0      8.53953   57.905208  49.02998
  612      5       0     10.107223  56.042581 53.432339
  613      5       0     7.443091   56.39435  50.569135
  614      5       0     7.203281   58.809648 53.366838
  615      5       0     9.953029   59.117029  50.5654
  616      5       0     11.283554  57.458215 57.642019
  617      5       0     8.620284   57.421123 54.774466
  618      5       0      8.4223    54.83625  58.045304
  619      5       0     9.927783   56.245928 59.243337
  620      5       0     7.342045   56.092425 56.327853
  621      5       0     7.155372   58.918143 59.028835
  622      5       0     9.895438   58.832576 56.230797
  623      4       0      8.25469   4.842926  49.429653
  624      4       0     8.146461   5.378451  43.519149
